SMILES T P density einter compress
CC1CCCC(N1C)(C)C 276 250 8.608e-01 -4.581e+01 6.876e-05
CC1CCCC(N1C)(C)C 375 500 8.088e-01 -4.152e+01 9.382e-05
CC1CCCC(N1C)(C)C 276 1000 8.959e-01 -4.832e+01 4.468e-05
CCCCOC(CC)(C)C 270 1 7.952e-01 -4.584e+01 9.594e-05
CCCCOC(CC)(C)C 421 250 6.952e-01 -3.725e+01 1.995e-04
CCCCOC(CC)(C)C 300 500 8.059e-01 -4.632e+01 7.893e-05
CCCCOC(CC)(C)C 270 1000 8.524e-01 -5.029e+01 5.221e-05
CCCCOC(CC)(C)C 300 1000 8.333e-01 -4.844e+01 5.734e-05
O=C1CCCCCCCO1 544 50 7.904e-01 -3.524e+01 3.765e-04
O=C1CCCCCCCO1 594 250 7.921e-01 -3.514e+01 2.752e-04
O=C1CCCCCCCO1 445 500 9.362e-01 -4.448e+01 9.736e-05
O=C1CCCCCCCO1 345 1000 1.038e+00 -5.194e+01 3.996e-05
CCCCCOC(CC)C 329 50 7.457e-01 -4.406e+01 1.924e-04
CCCCCOC(CC)C 300 100 7.766e-01 -4.688e+01 1.309e-04
CCCCCOC(CC)C 329 100 7.508e-01 -4.444e+01 1.640e-04
CCCCCOC(CC)C 358 100 7.272e-01 -4.243e+01 1.931e-04
CC1CCC(=CC1)C(=O)C 524 1 7.305e-01 -3.828e+01 3.521e-04
CC1CCC(=CC1)C(=O)C 524 100 7.515e-01 -3.951e+01 2.868e-04
CC1CCC(=CC1)C(=O)C 562 100 7.167e-01 -3.714e+01 3.923e-04
CC1CCC(=CC1)C(=O)C 332 500 9.300e-01 -5.373e+01 5.668e-05
CC1CCC(=CC1)C(=O)C 371 500 9.028e-01 -5.122e+01 7.579e-05
CCC(C(C(C)C)O)(O)C 487 250 7.709e-01 -4.622e+01 1.677e-04
CCC(C(C(C)C)O)(O)C 422 500 8.431e-01 -5.457e+01 9.171e-05
CCC(C(C(C)C)O)(O)C 455 500 8.198e-01 -5.118e+01 1.034e-04
CCC(C(C(C)C)O)(O)C 520 500 7.772e-01 -4.594e+01 1.469e-04
CCCCC(=O)CC(C)C 346 50 7.818e-01 -4.961e+01 1.278e-04
CCCCC(=O)CC(C)C 379 50 7.550e-01 -4.691e+01 1.575e-04
CCCCC(=O)CC(C)C 411 50 7.255e-01 -4.415e+01 2.042e-04
CCCCC(=O)CC(C)C 444 250 7.251e-01 -4.368e+01 1.653e-04
CCCCC(=O)CC(C)C 280 750 8.732e-01 -5.853e+01 4.196e-05
CCCCC(=O)CC(C)C 379 1000 8.222e-01 -5.223e+01 7.427e-05
O=C([C@@H](O)C)OC(C)(C)C 411 1 8.616e-01 -5.562e+01 1.979e-04
O=C([C@@H](O)C)OC(C)(C)C 284 250 9.967e-01 -7.145e+01 4.116e-05
O=C([C@@H](O)C)OC(C)(C)C 348 250 9.450e-01 -6.493e+01 7.583e-05
O=C([C@@H](O)C)OC(C)(C)C 475 250 8.320e-01 -5.020e+01 1.828e-04
O=C([C@@H](O)C)OC(C)(C)C 411 750 9.326e-01 -6.052e+01 7.825e-05
O=C([C@@H](O)C)OC(C)(C)C 380 1000 9.694e-01 -6.513e+01 5.340e-05
CC(C(=O)O)OCCCC 296 1 9.734e-01 -7.136e+01 7.128e-05
CC(C(=O)O)OCCCC 459 500 8.767e-01 -5.611e+01 1.270e-04
CC(C(=O)O)OCCCC 394 1000 9.559e-01 -6.445e+01 6.037e-05
CC(C(=O)O)OCCCC 426 1000 9.360e-01 -6.190e+01 6.869e-05
OCCC=CC(CC)(O)C 342 250 9.476e-01 -9.078e+01 3.241e-05
OCCC=CC(CC)(O)C 377 500 9.397e-01 -8.670e+01 4.761e-05
OCCC=CC(CC)(O)C 518 500 8.388e-01 -6.580e+01 1.006e-04
OCCC=CC(CC)(O)C 518 750 8.567e-01 -6.763e+01 7.079e-05
CC(CC(CC(O)C)O)C 302 1 9.180e-01 -7.963e+01 5.211e-05
CC(CC(CC(O)C)O)C 372 500 8.955e-01 -7.303e+01 5.240e-05
CCC(OCCC(C)C)C 470 50 6.128e-01 -3.259e+01 5.471e-04
CCC(OCCC(C)C)C 326 250 7.665e-01 -4.463e+01 1.227e-04
CCC(OCCC(C)C)C 297 500 8.060e-01 -4.804e+01 8.472e-05
CCC(OCCC(C)C)C 412 500 7.280e-01 -4.115e+01 1.313e-04
CCC(OCCC(C)C)C 297 750 8.191e-01 -4.902e+01 6.407e-05
CCOCCCCOCC 304 1 8.347e-01 -5.044e+01 9.887e-05
CCOCCCCOCC 335 1 8.034e-01 -4.736e+01 1.540e-04
CCOCCCCOCC 273 50 8.696e-01 -5.400e+01 7.594e-05
CCOCCCCOCC 427 50 7.154e-01 -3.972e+01 3.342e-04
CCOCCCCOCC 304 250 8.553e-01 -5.210e+01 9.087e-05
CCOCCCCOCC 335 250 8.261e-01 -4.907e+01 1.262e-04
CCOCCCCOCC 366 250 7.996e-01 -4.653e+01 1.211e-04
CCOCCCCOCC 273 750 9.090e-01 -5.673e+01 4.760e-05
OC(=O)/C=C/C=C/C(=O)O 614 50 1.036e+00 -6.892e+01 1.152e-04
OC(=O)/C=C/C=C/C(=O)O 675 50 9.716e-01 -6.212e+01 1.907e-04
OC(=O)/C=C/C=C/C(=O)O 629 100 1.027e+00 -6.764e+01 1.209e-04
OC(=O)/C=C/C=C/C(=O)O 659 500 1.043e+00 -6.754e+01 1.010e-04
OC(=O)/C=C/C=C/C(=O)O 675 500 1.031e+00 -6.620e+01 1.143e-04
CCCCC(C(O)(C)C)O 321 1 9.036e-01 -7.615e+01 4.972e-05
CCCCC(C(O)(C)C)O 391 50 8.362e-01 -6.232e+01 9.262e-05
CC(C(=O)O)CC(C)(C)C 332 50 8.864e-01 -6.579e+01 8.596e-05
CC(C(=O)O)CC(C)(C)C 469 50 7.736e-01 -5.096e+01 2.211e-04
CC(C(=O)O)CC(C)(C)C 537 100 7.228e-01 -4.439e+01 4.098e-04
CC(C(=O)O)CC(C)(C)C 332 250 9.004e-01 -6.711e+01 6.547e-05
CC(C(=O)O)CC(C)(C)C 503 500 8.038e-01 -5.128e+01 1.292e-04
CC(C(=O)O)CC(C)(C)C 469 750 8.467e-01 -5.614e+01 9.283e-05
OCCC(CCOCC)C 486 1 7.217e-01 -4.649e+01 3.399e-04
OCCC(CCOCC)C 518 50 6.962e-01 -4.365e+01 4.998e-04
OCCC(CCOCC)C 422 100 7.975e-01 -5.507e+01 1.486e-04
OCCC(CCOCC)C 486 100 7.384e-01 -4.782e+01 2.086e-04
OCCC(CCOCC)C 390 1000 8.827e-01 -6.417e+01 5.476e-05
C=CCOC(OCC=C)C 443 50 7.351e-01 -4.034e+01 4.240e-04
C=CCOC(OCC=C)C 354 250 8.454e-01 -4.970e+01 1.094e-04
C=CCOC(OCC=C)C 295 1000 9.350e-01 -5.745e+01 5.538e-05
CCOC(=O)CCC(=O)O 379 1 1.066e+00 -7.269e+01 7.445e-05
CCOC(=O)CCC(=O)O 414 250 1.054e+00 -7.026e+01 7.823e-05
CCOC(=O)CCC(=O)O 555 250 9.319e-01 -5.648e+01 1.527e-04
CCOC(=O)CCC(=O)O 379 1000 1.129e+00 -7.711e+01 3.708e-05
COC(=O)C1=C(C)CCC1 347 100 9.516e-01 -5.098e+01 9.779e-05
COC(=O)C1=C(C)CCC1 347 250 9.643e-01 -5.194e+01 8.323e-05
COC(=O)C1=C(C)CCC1 484 250 8.488e-01 -4.297e+01 1.958e-04
COC(=O)C1=C(C)CCC1 347 500 9.799e-01 -5.295e+01 5.984e-05
COC(=O)C1=C(C)CCC1 347 1000 1.006e+00 -5.468e+01 5.276e-05
OC(=O)CC1CCCCC1 364 100 9.785e-01 -6.922e+01 7.086e-05
OC(=O)CC1CCCCC1 589 250 8.112e-01 -4.710e+01 2.267e-04
OCCCCC[C@H](CC)C 291 100 8.452e-01 -7.397e+01 5.918e-05
OCCCCC[C@H](CC)C 325 100 8.186e-01 -6.859e+01 7.218e-05
OCCCCC[C@H](CC)C 358 100 7.936e-01 -6.375e+01 9.994e-05
OCCCCC[C@H](CC)C 460 500 7.514e-01 -5.376e+01 1.217e-04
OCCCCC[C@H](CC)C 291 750 8.731e-01 -7.571e+01 3.662e-05
OCCCCC[C@H](CC)C 460 750 7.692e-01 -5.529e+01 9.091e-05
OCCCCC[C@H](CC)C 527 750 7.318e-01 -4.984e+01 1.193e-04
OCCCCC[C@H](CC)C 493 1000 7.671e-01 -5.409e+01 8.673e-05
CC(=O)OC(C(=O)C)(C)C 313 250 9.967e-01 -5.598e+01 6.064e-05
CC(=O)OC(C(=O)C)(C)C 347 500 9.846e-01 -5.406e+01 7.001e-05
CC(=O)OC(C(=O)C)(C)C 347 750 9.986e-01 -5.491e+01 5.487e-05
CC(=O)OC(C(=O)C)(C)C 313 1000 1.036e+00 -5.852e+01 4.167e-05
CC=CCN1CCCCC1 506 100 6.826e-01 -3.800e+01 3.430e-04
CC=CCN1CCCCC1 311 250 8.475e-01 -5.148e+01 7.827e-05
CC=CCN1CCCCC1 441 750 7.956e-01 -4.655e+01 9.104e-05
COc1ccc(cc1O)C 501 100 9.195e-01 -4.993e+01 1.441e-04
COc1ccc(cc1O)C 435 250 9.885e-01 -5.522e+01 8.370e-05
COc1ccc(cc1O)C 468 250 9.626e-01 -5.305e+01 1.106e-04
COc1ccc(cc1O)C 534 250 9.096e-01 -4.898e+01 1.436e-04
COc1ccc(cc1O)C 534 750 9.570e-01 -5.204e+01 9.651e-05
COc1ccc(cc1O)C 435 1000 1.034e+00 -5.832e+01 5.515e-05
COc1ccc(cc1O)C 468 1000 1.014e+00 -5.644e+01 5.236e-05
CN1CCCC(C1C)(C)C 343 1000 8.570e-01 -4.609e+01 5.081e-05
O=Cc1ccc(c(c1)O)O 444 250 1.225e+00 -8.460e+01 4.077e-05
O=Cc1ccc(c(c1)O)O 329 1000 1.308e+00 -9.332e+01 1.337e-05
CC(CCCC(C(=O)O)C)C 446 50 7.892e-01 -6.021e+01 1.897e-04
CC(CCCC(C(=O)O)C)C 481 500 8.103e-01 -5.995e+01 1.331e-04
CC(CCCC(C(=O)O)C)C 517 500 7.872e-01 -5.632e+01 1.225e-04
CC(CCCC(C(=O)O)C)C 339 1000 9.241e-01 -7.693e+01 4.785e-05
C/C=C/C(=O)OCCC(C)C 419 50 7.942e-01 -4.786e+01 1.991e-04
C/C=C/C(=O)OCCC(C)C 419 500 8.404e-01 -5.137e+01 1.064e-04
C/C=C/C(=O)OCCC(C)C 485 500 7.940e-01 -4.695e+01 1.748e-04
C/C=C/C(=O)OCCC(C)C 518 500 7.739e-01 -4.531e+01 1.629e-04
C/C=C/C(=O)OCCC(C)C 452 750 8.376e-01 -5.073e+01 9.575e-05
C/C=C/C(=O)OCCC(C)C 485 1000 8.364e-01 -5.011e+01 8.567e-05
CC1=CCCCC1C(=O)OC 495 100 8.214e-01 -4.231e+01 2.401e-04
CC1=CCCCC1C(=O)OC 460 500 8.964e-01 -4.771e+01 1.136e-04
CC1=CCCCC1C(=O)OC 460 750 9.169e-01 -4.917e+01 8.881e-05
CC1=CCCCC1C(=O)OC 495 750 8.941e-01 -4.725e+01 9.973e-05
CC1=CCCCC1C(=O)OC 321 1000 1.023e+00 -5.850e+01 4.000e-05
OC(=O)CCC1CCCCC1 315 100 9.937e-01 -7.720e+01 5.047e-05
OC(=O)CCC1CCCCC1 439 100 9.018e-01 -6.445e+01 1.021e-04
OC(=O)CCC1CCCCC1 356 250 9.748e-01 -7.485e+01 5.292e-05
CO[C@@H]1O[C@H](C)CC(O1)(C)C 379 250 9.175e-01 -4.498e+01 1.344e-04
CO[C@@H]1O[C@H](C)CC(O1)(C)C 480 250 8.243e-01 -3.809e+01 2.725e-04
CO[C@@H]1O[C@H](C)CC(O1)(C)C 345 1000 1.001e+00 -5.026e+01 5.767e-05
OC(=O)c1c(C)cccc1C 439 100 1.001e+00 -6.718e+01 9.422e-05
C=CC(OCCC(C)C)(C)C 310 1 7.829e-01 -4.911e+01 1.402e-04
C=CC(OCCC(C)C)(C)C 340 1 7.542e-01 -4.638e+01 1.360e-04
C=CC(OCCC(C)C)(C)C 430 1 6.680e-01 -3.869e+01 3.902e-04
C=CC(OCCC(C)C)(C)C 490 1 6.019e-01 -3.348e+01 9.284e-04
C=CC(OCCC(C)C)(C)C 460 100 6.621e-01 -3.804e+01 3.895e-04
C=CC(OCCC(C)C)(C)C 370 500 7.780e-01 -4.800e+01 1.016e-04
C=CC(OCCC(C)C)(C)C 460 500 7.192e-01 -4.239e+01 1.476e-04
C=CC(OCCC(C)C)(C)C 490 750 7.262e-01 -4.278e+01 1.381e-04
C=CC(OCCC(C)C)(C)C 400 1000 7.926e-01 -4.880e+01 7.919e-05
C=CC(OCCC(C)C)(C)C 430 1000 7.759e-01 -4.714e+01 8.916e-05
CC(Cc1ccc(cc1)C)N 442 250 8.321e-01 -5.129e+01 1.220e-04
CC(Cc1ccc(cc1)C)N 480 1000 8.633e-01 -5.317e+01 6.698e-05
CCC(C(=O)C(C)(C)C)CC 371 1 7.569e-01 -4.421e+01 2.037e-04
CCC(C(=O)C(C)(C)C)CC 402 1 7.300e-01 -4.189e+01 2.334e-04
CCC(C(=O)C(C)(C)C)CC 371 50 7.629e-01 -4.464e+01 1.473e-04
CCC(C(=O)C(C)(C)C)CC 402 100 7.431e-01 -4.287e+01 1.753e-04
CCC(C(=O)C(C)(C)C)CC 310 250 8.275e-01 -5.051e+01 8.205e-05
CCC(C(=O)C(C)(C)C)CC 340 750 8.366e-01 -5.093e+01 6.489e-05
CCC(C(=O)C(C)(C)C)CC 433 750 7.825e-01 -4.583e+01 1.056e-04
COC(=O)[C@@H]1C[C@@H]1C(=O)OC 285 1 1.140e+00 -6.615e+01 5.542e-05
COC(=O)[C@@H]1C[C@@H]1C(=O)OC 390 1 1.034e+00 -5.649e+01 9.144e-05
COC(=O)[C@@H]1C[C@@H]1C(=O)OC 355 50 1.073e+00 -5.981e+01 8.077e-05
COC(=O)[C@@H]1C[C@@H]1C(=O)OC 390 50 1.039e+00 -5.686e+01 1.114e-04
COC(=O)[C@@H]1C[C@@H]1C(=O)OC 530 250 9.291e-01 -4.773e+01 1.919e-04
COC(=O)[C@@H]1C[C@@H]1C(=O)OC 285 500 1.171e+00 -6.817e+01 3.722e-05
CCCC(=O)CCC(CC)C 292 100 8.361e-01 -5.920e+01 7.780e-05
CCCC(=O)CCC(CC)C 326 250 8.198e-01 -5.700e+01 8.022e-05
CCCCCCCC[C@H](O)C 364 1 7.742e-01 -6.341e+01 1.154e-04
CCCCCCCC[C@H](O)C 364 100 7.833e-01 -6.444e+01 1.116e-04
CCCCCCCC[C@H](O)C 301 500 8.531e-01 -7.697e+01 5.241e-05
CCCCCCCC[C@H](O)C 333 500 8.326e-01 -7.218e+01 5.289e-05
CCCCCCCC[C@H](O)C 523 750 7.301e-01 -5.218e+01 1.229e-04
OCC[C@H](c1ccccc1)C 488 250 8.501e-01 -5.488e+01 1.221e-04
OCC[C@H](c1ccccc1)C 561 250 7.917e-01 -4.839e+01 1.623e-04
OCC[C@H](c1ccccc1)C 415 750 9.338e-01 -6.450e+01 5.462e-05
O[C@@H]1CCCC[C@H]1C(C)(C)C 494 100 7.566e-01 -4.318e+01 2.532e-04
O[C@@H]1CCCC[C@H]1C(C)(C)C 516 250 7.628e-01 -4.334e+01 1.780e-04
O[C@@H]1CCCC[C@H]1C(C)(C)C 427 500 8.450e-01 -5.175e+01 8.871e-05
O[C@@H]1CCCC[C@H]1C(C)(C)C 472 500 8.177e-01 -4.834e+01 9.758e-05
O[C@@H]1CCCC[C@H]1C(C)(C)C 494 1000 8.400e-01 -4.978e+01 7.689e-05
CCCCC(CCCO)CO 323 250 9.259e-01 -9.507e+01 4.250e-05
CCCCC(CCCO)CO 402 250 8.739e-01 -8.132e+01 7.079e-05
CCCCC(CCCO)CO 480 500 8.373e-01 -7.198e+01 9.019e-05
CCCCC(CCCO)CO 362 750 9.227e-01 -9.026e+01 4.197e-05
CCCCC(CCCO)CO 559 1000 8.233e-01 -6.652e+01 7.871e-05
CCCCCCC(C(=O)C)C 460 1 6.836e-01 -4.356e+01 4.077e-04
CCCCCCC(C(=O)C)C 291 50 8.325e-01 -5.882e+01 8.027e-05
CCCCCCC(C(=O)C)C 528 50 6.317e-01 -3.897e+01 5.903e-04
CCCCCCC(C(=O)C)C 528 100 6.459e-01 -4.004e+01 4.342e-04
CCCCCCC(C(=O)C)C 291 1000 8.796e-01 -6.317e+01 4.389e-05
OC[C@@H]1[C@@H]2C=C[C@H]([C@@H]1CO)C2 561 50 9.072e-01 -6.594e+01 1.361e-04
OC[C@@H]1[C@@H]2C=C[C@H]([C@@H]1CO)C2 378 250 1.048e+00 -8.974e+01 4.163e-05
OC[C@@H]1[C@@H]2C=C[C@H]([C@@H]1CO)C2 634 250 8.719e-01 -6.020e+01 1.529e-04
OC[C@@H]1[C@@H]2C=C[C@H]([C@@H]1CO)C2 415 500 1.040e+00 -8.643e+01 3.905e-05
COC(=O)C=CCC=C(C)C 490 1 7.461e-01 -4.374e+01 2.980e-04
COC(=O)C=CCC=C(C)C 524 100 7.342e-01 -4.271e+01 4.341e-04
COC(=O)C=CCC=C(C)C 288 500 9.601e-01 -6.290e+01 4.456e-05
COC(=O)C=CCC=C(C)C 355 750 9.259e-01 -5.892e+01 5.948e-05
COC(=O)C=CCC=C(C)C 389 1000 9.179e-01 -5.775e+01 6.304e-05
CCCC(C(C)C)OC(=O)C 456 50 7.171e-01 -3.802e+01 3.278e-04
CCCC(C(C)C)OC(=O)C 486 100 6.987e-01 -3.657e+01 4.057e-04
CCCC(C(C)C)OC(=O)C 426 750 8.242e-01 -4.588e+01 1.052e-04
CCCC(C(C)C)OC(=O)C 426 1000 8.420e-01 -4.719e+01 7.254e-05
CCCCC(CN(C)C)CC 311 50 7.658e-01 -5.219e+01 1.068e-04
CCCCC(CN(C)C)CC 342 100 7.450e-01 -4.989e+01 1.282e-04
CCCCC(CN(C)C)CC 498 500 6.818e-01 -4.362e+01 1.778e-04
O=C(C(C)(C)C)OC(C)(C)C 434 50 6.993e-01 -3.350e+01 4.334e-04
O=C(C(C)(C)C)OC(C)(C)C 402 100 7.422e-01 -3.640e+01 2.539e-04
O=C(C(C)(C)C)OC(C)(C)C 275 1000 9.144e-01 -4.959e+01 4.718e-05
OCCCCCCC(CC)O 436 1 8.264e-01 -7.347e+01 1.151e-04
OCCCCCCC(CC)O 512 100 7.715e-01 -6.281e+01 1.637e-04
OCCCCCCC(CC)O 588 250 7.322e-01 -5.603e+01 2.265e-04
OCCCCCCC(CC)O 474 500 8.346e-01 -7.160e+01 8.227e-05
CC(=O)CC(OC(=O)C)(C)C 404 1 8.763e-01 -4.626e+01 1.675e-04
CC(=O)CC(OC(=O)C)(C)C 374 500 9.510e-01 -5.175e+01 7.543e-05
CC(=O)CC(OC(=O)C)(C)C 435 500 9.039e-01 -4.769e+01 1.031e-04
CC(=O)CC(OC(=O)C)(C)C 497 1000 9.043e-01 -4.735e+01 9.020e-05
C[C@@H]1CO[C@@H](OC1)C(C)(C)C 408 100 8.129e-01 -4.065e+01 2.392e-04
C[C@@H]1CO[C@@H](OC1)C(C)(C)C 473 100 7.500e-01 -3.607e+01 3.820e-04
C[C@H]1OCC[C@@H](O1)C(C)(C)C 280 1 9.216e-01 -4.739e+01 9.195e-05
C[C@H]1OCC[C@@H](O1)C(C)(C)C 312 50 8.947e-01 -4.501e+01 9.737e-05
C[C@H]1OCC[C@@H](O1)C(C)(C)C 344 50 8.630e-01 -4.236e+01 1.293e-04
C[C@H]1OCC[C@@H](O1)C(C)(C)C 376 50 8.316e-01 -3.999e+01 2.133e-04
C[C@H]1OCC[C@@H](O1)C(C)(C)C 376 100 8.394e-01 -4.041e+01 1.656e-04
C[C@H]1OCC[C@@H](O1)C(C)(C)C 408 100 8.086e-01 -3.818e+01 2.675e-04
C[C@H]1OCC[C@@H](O1)C(C)(C)C 472 100 7.477e-01 -3.424e+01 3.687e-04
C[C@H]1OCC[C@@H](O1)C(C)(C)C 280 250 9.410e-01 -4.864e+01 6.922e-05
C[C@H]1OCC[C@@H](O1)C(C)(C)C 504 750 8.188e-01 -3.854e+01 1.372e-04
C[C@H]1OCC[C@@H](O1)C(C)(C)C 312 1000 9.565e-01 -4.911e+01 5.697e-05
CCCCCCC(OC=O)C 521 250 7.183e-01 -4.036e+01 3.238e-04
CCCCCCC(OC=O)C 352 1000 8.959e-01 -5.554e+01 5.835e-05
CCC(C(=O)O)CCC(C)C 410 50 8.184e-01 -6.422e+01 1.507e-04
CCC(C(=O)O)CCC(C)C 375 250 8.616e-01 -6.964e+01 8.318e-05
CCC(C(=O)O)CCC(C)C 552 250 7.325e-01 -4.979e+01 2.782e-04
CCC(C(=O)O)CCC(C)C 410 500 8.590e-01 -6.757e+01 7.641e-05
O[C@@H](c1ccccc1)C(=O)O 630 750 1.034e+00 -6.697e+01 8.943e-05
O=C1OCc2c(C1)cccc2 381 1 1.114e+00 -6.009e+01 7.115e-05
O=C1OCc2c(C1)cccc2 520 100 9.992e-01 -5.122e+01 1.093e-04
O=C1OCc2c(C1)cccc2 427 250 1.093e+00 -5.801e+01 7.133e-05
O=C1OCc2c(C1)cccc2 520 500 1.041e+00 -5.366e+01 8.810e-05
O=C1OCc2c(C1)cccc2 566 500 1.008e+00 -5.122e+01 1.069e-04
O=C1OCc2c(C1)cccc2 474 750 1.092e+00 -5.737e+01 6.070e-05
OC(=O)COc1ccccc1 563 1 9.549e-01 -5.618e+01 1.892e-04
OC(=O)COc1ccccc1 399 50 1.120e+00 -7.396e+01 6.636e-05
OC(=O)COc1ccccc1 563 250 9.932e-01 -5.862e+01 1.193e-04
OC(=O)COc1ccccc1 563 750 1.041e+00 -6.181e+01 7.917e-05
OC(=O)COc1ccccc1 481 1000 1.113e+00 -6.970e+01 5.523e-05
CCC(CC(C(C)C)O)(O)C 299 1 9.082e-01 -7.370e+01 5.147e-05
CCC(CC(C(C)C)O)(O)C 500 1 7.279e-01 -4.710e+01 3.102e-04
CCC(CC(C(C)C)O)(O)C 299 50 9.056e-01 -7.321e+01 4.623e-05
CCC(CC(C(C)C)O)(O)C 366 250 8.700e-01 -6.500e+01 8.075e-05
CCC(CC(C(C)C)O)(O)C 366 1000 9.099e-01 -6.912e+01 4.653e-05
CCC(CC(C(C)C)O)(O)C 400 1000 8.882e-01 -6.484e+01 5.730e-05
CCC(CC(C(C)C)O)(O)C 433 1000 8.682e-01 -6.120e+01 6.291e-05
CCC(CC(C(C)C)O)(O)C 467 1000 8.500e-01 -5.852e+01 7.348e-05
O[C@@H]1CCC[C@H](C1)C(C)(C)C 344 50 8.780e-01 -6.121e+01 7.565e-05
O[C@@H]1CCC[C@H](C1)C(C)(C)C 454 50 7.853e-01 -4.766e+01 1.671e-04
O[C@@H]1CCC[C@H](C1)C(C)(C)C 509 100 7.441e-01 -4.306e+01 2.526e-04
C[C@@H]1OC[C@@](CO1)(C)C(C)C 418 1 8.119e-01 -4.170e+01 2.324e-04
C[C@@H]1OC[C@@](CO1)(C)C(C)C 280 50 9.462e-01 -5.373e+01 6.153e-05
C[C@@H]1OC[C@@](CO1)(C)C(C)C 315 100 9.179e-01 -5.071e+01 8.862e-05
C[C@@H]1OC[C@@](CO1)(C)C(C)C 522 100 7.287e-01 -3.545e+01 4.342e-04
C[C@@H]1OC[C@@](CO1)(C)C(C)C 418 500 8.693e-01 -4.541e+01 9.312e-05
C[C@@H]1OC[C@@](CO1)(C)C(C)C 315 750 9.584e-01 -5.369e+01 5.158e-05
CCCCCCC(CCO)O 435 1 8.205e-01 -7.187e+01 1.454e-04
CCCCCCC(CCO)O 358 250 8.971e-01 -8.668e+01 5.770e-05
CCCCCCC(CCO)O 473 250 8.136e-01 -6.864e+01 1.232e-04
CCCCCCC(CCO)O 550 250 7.583e-01 -5.952e+01 1.670e-04
CCCCCCC(CCO)O 435 500 8.590e-01 -7.595e+01 7.205e-05
CCN(CC(O)C)CC(O)C 443 1 8.327e-01 -6.896e+01 1.295e-04
CCN(CC(O)C)CC(O)C 374 250 9.019e-01 -8.171e+01 6.361e-05
CCN(CC(O)C)CC(O)C 547 250 7.805e-01 -5.801e+01 1.578e-04
CCN(CC(O)C)CC(O)C 340 750 9.375e-01 -8.721e+01 3.350e-05
CCN(CC(O)C)CC(O)C 547 750 8.239e-01 -6.204e+01 1.036e-04
CCC(CCC(C)(C)C)CO 423 50 7.300e-01 -5.105e+01 1.898e-04
CCC(CCC(C)(C)C)CO 489 500 7.331e-01 -4.923e+01 1.526e-04
CCC(CCC(C)(C)C)CO 390 750 8.100e-01 -6.058e+01 8.081e-05
OC(C(=O)O)C1CCCCC1 435 50 1.013e+00 -7.624e+01 6.975e-05
OC(C(=O)O)C1CCCCC1 513 50 9.495e-01 -6.688e+01 1.291e-04
CC(OC(=O)CC(C)(C)C)C 484 1 6.599e-01 -3.311e+01 8.722e-04
CC(OC(=O)CC(C)(C)C)C 276 250 8.964e-01 -5.179e+01 6.817e-05
CC(OC(=O)CC(C)(C)C)C 365 500 8.438e-01 -4.657e+01 8.915e-05
CC(OC(=O)CC(C)(C)C)C 335 750 8.823e-01 -4.982e+01 5.852e-05
CCCCC(C(C(C)C)CO)O 546 1 7.113e-01 -5.219e+01 3.411e-04
CCCCC(C(C(C)C)CO)O 395 50 8.465e-01 -7.218e+01 1.056e-04
CCCCC(C(C(C)C)CO)O 320 250 9.114e-01 -8.415e+01 4.243e-05
CCCCC(C(C(C)C)CO)O 358 250 8.844e-01 -7.913e+01 6.448e-05
CCCCC(C(C(C)C)CO)O 358 500 9.003e-01 -8.179e+01 5.315e-05
CCCCC(C(C(C)C)CO)O 509 500 8.041e-01 -6.231e+01 1.295e-04
CCCCCCCCC(O)(C)C 301 50 8.332e-01 -7.480e+01 6.215e-05
CCCCCCCCC(O)(C)C 397 500 7.882e-01 -6.214e+01 9.451e-05
CCCCCCCCC(O)(C)C 492 1000 7.664e-01 -5.686e+01 8.844e-05
CCCCC(CCC(=O)C)CC 300 50 8.325e-01 -6.251e+01 7.512e-05
CCCCC(CCC(=O)C)CC 300 500 8.580e-01 -6.505e+01 6.139e-05
CCCCC(CCC(=O)C)CC 507 750 7.520e-01 -5.184e+01 1.247e-04
CCC(=O)OC1CCCC(C1)C 324 1 9.178e-01 -5.448e+01 8.067e-05
CCC(=O)OC1CCCC(C1)C 461 100 8.029e-01 -4.488e+01 1.926e-04
CCC(=O)OC1CCCC(C1)C 290 500 9.759e-01 -6.040e+01 5.048e-05
CCC(=O)OC1CCCC(C1)C 461 500 8.531e-01 -4.851e+01 1.095e-04
C[C@]1(O)CC[C@@H](CC1)C(C)(C)C 392 250 8.462e-01 -5.710e+01 8.175e-05
C[C@]1(O)CC[C@@H](CC1)C(C)(C)C 465 500 8.193e-01 -5.249e+01 9.857e-05
C[C@]1(O)CC[C@@H](CC1)C(C)(C)C 465 750 8.362e-01 -5.394e+01 8.499e-05
CCOC(=O)C(N(CC)CC)C 465 1 7.265e-01 -4.182e+01 4.339e-04
CCOC(=O)C(N(CC)CC)C 343 500 8.856e-01 -5.574e+01 8.551e-05
CCOC(=O)C(N(CC)CC)C 495 1000 8.252e-01 -4.936e+01 9.282e-05
CCCCCCOCC(CO)O 295 750 9.954e-01 -9.728e+01 3.303e-05
CCCCCCC/C=C/C(=O)O 394 1 8.524e-01 -7.413e+01 1.169e-04
CCCCCCC/C=C/C(=O)O 358 50 8.834e-01 -7.892e+01 9.021e-05
CCCCCCC/C=C/C(=O)O 540 100 7.419e-01 -5.638e+01 3.429e-04
CCCCCCC/C=C/C(=O)O 540 500 7.965e-01 -6.164e+01 1.399e-04
